ups,num_comments,image_provided,reciprocate,exchange,text_length,money,time,job,student,family,craving,label
31,3,0,0,0,62,1,1,0,0,1,0,no_pizza
0,0,0,0,0,18,0,0,0,1,0,0,no_pizza
1,0,0,0,0,50,1,1,0,0,0,0,no_pizza
4,0,0,0,0,84,2,3,3,1,0,0,no_pizza
2,1,0,0,0,32,0,2,1,0,0,0,no_pizza
4,0,0,0,0,7,0,1,0,0,0,0,no_pizza
1,0,0,0,0,39,0,0,0,1,0,0,no_pizza
12,2,0,0,0,32,0,1,2,1,1,0,no_pizza
1,0,0,0,0,36,2,0,0,1,0,0,no_pizza
0,0,0,1,0,29,3,2,0,2,0,0,no_pizza
1,1,0,0,0,39,0,2,0,5,0,0,no_pizza
3,0,0,0,0,113,0,8,4,0,1,0,no_pizza
2,2,0,0,0,46,3,0,0,0,1,2,no_pizza
1,4,0,0,0,205,9,7,0,2,1,4,no_pizza
11,5,0,1,0,42,2,1,0,2,0,0,no_pizza
0,0,0,0,0,135,1,2,1,1,0,0,no_pizza
3,1,0,0,0,29,2,1,0,0,0,0,no_pizza
5,2,0,1,0,35,1,1,0,0,0,0,no_pizza
1,0,0,0,0,86,0,1,0,0,0,0,no_pizza
1,0,0,0,0,90,4,2,0,0,0,0,no_pizza
2,5,0,0,0,109,2,4,1,0,0,0,no_pizza
0,0,0,0,0,45,0,0,0,0,0,1,no_pizza
0,0,0,0,0,91,2,2,1,2,0,0,no_pizza
0,4,0,0,0,138,1,0,1,0,1,4,no_pizza
16,1,0,0,1,102,0,2,1,0,0,0,no_pizza
0,0,0,0,1,89,2,1,0,4,0,1,no_pizza
2,4,0,0,0,115,0,5,2,0,3,0,no_pizza
0,0,1,0,0,64,0,4,1,1,1,0,no_pizza
14,5,1,0,0,21,0,0,0,0,0,0,no_pizza
0,0,0,0,0,32,0,0,0,1,0,0,no_pizza
5,0,0,0,0,44,1,0,0,1,0,0,no_pizza
8,0,0,0,0,76,4,4,0,0,0,1,no_pizza
1,0,0,0,0,131,2,3,1,0,0,0,no_pizza
7,0,0,0,0,627,1,6,2,2,6,0,no_pizza
2,0,0,0,0,26,0,0,0,0,0,0,no_pizza
3,0,0,1,0,55,0,2,0,0,1,0,no_pizza
0,1,0,1,0,66,3,7,0,0,0,1,no_pizza
0,2,0,0,0,112,4,2,3,2,0,0,no_pizza
0,0,0,0,0,37,0,0,0,2,0,1,no_pizza
0,0,0,0,0,114,1,2,1,2,2,0,no_pizza
0,0,0,0,0,86,0,1,0,0,0,1,no_pizza
0,2,0,0,0,35,2,0,0,3,1,0,no_pizza
0,0,0,0,0,49,0,1,2,0,0,0,no_pizza
0,0,0,0,0,18,1,2,0,3,0,0,no_pizza
0,0,0,0,0,46,0,0,2,0,0,0,no_pizza
6,0,0,0,1,78,1,3,0,2,0,0,no_pizza
0,0,0,0,0,137,2,4,1,0,1,1,no_pizza
0,0,0,1,0,53,3,1,0,2,0,0,no_pizza
2,0,0,0,0,100,0,1,1,0,0,1,no_pizza
10,3,0,0,0,127,2,3,3,0,0,0,no_pizza
2,6,0,0,0,89,3,4,0,0,2,0,no_pizza
1,2,0,0,0,186,3,6,4,0,0,0,no_pizza
10,5,0,0,0,10,1,0,0,0,0,0,no_pizza
8,0,0,0,0,60,2,3,0,0,0,0,no_pizza
1,1,0,0,0,61,1,3,2,0,0,0,no_pizza
6,1,0,0,0,42,0,2,0,0,0,0,no_pizza
0,0,0,0,0,48,2,0,1,1,0,0,no_pizza
0,0,0,0,0,97,2,4,0,0,1,1,no_pizza
0,0,0,0,0,54,0,4,0,0,0,1,no_pizza
2,9,0,0,0,516,3,9,8,0,0,0,no_pizza
0,0,1,0,0,69,0,2,0,0,2,0,no_pizza
0,0,0,0,0,205,2,6,3,0,2,0,no_pizza
0,0,0,0,1,123,0,0,0,0,0,0,no_pizza
0,0,0,0,0,139,3,2,0,1,0,0,no_pizza
0,1,0,0,0,51,2,0,1,1,0,0,no_pizza
12,15,0,0,0,56,1,0,0,0,0,2,no_pizza
4,0,0,0,0,73,1,4,1,1,0,0,no_pizza
0,0,0,0,0,37,1,1,0,0,0,0,no_pizza
6,2,1,0,0,96,1,2,1,0,0,0,no_pizza
18,5,1,0,0,206,0,1,0,2,0,2,no_pizza
3,0,0,0,0,22,0,0,0,0,0,0,no_pizza
0,4,0,0,0,70,1,1,0,0,0,0,no_pizza
3,0,0,0,0,42,1,0,0,0,1,0,no_pizza
4,0,0,0,0,65,1,0,1,3,0,0,no_pizza
3,0,0,0,0,134,2,4,2,0,0,1,no_pizza
6,1,0,0,0,63,1,1,0,0,1,0,no_pizza
1,0,0,0,0,11,2,1,0,1,0,0,no_pizza
4,0,0,0,0,140,3,8,0,0,4,0,no_pizza
5,2,0,0,0,66,1,0,1,0,0,1,no_pizza
4,0,0,0,0,26,0,0,0,0,0,0,no_pizza
20,3,0,0,0,49,3,4,0,0,0,0,no_pizza
3,0,0,0,0,129,1,4,0,2,0,1,no_pizza
7,11,0,0,0,95,3,3,0,0,0,0,no_pizza
0,0,0,0,0,6,0,0,0,0,0,0,no_pizza
3,0,0,0,0,133,3,5,0,0,1,1,no_pizza
4,0,1,0,0,109,3,3,3,1,0,0,no_pizza
3,0,0,0,0,50,3,0,0,0,0,0,no_pizza
9,0,0,0,0,60,2,1,0,0,2,0,no_pizza
1,0,0,0,0,38,0,1,0,2,0,0,no_pizza
2,0,0,0,0,52,2,0,0,0,0,0,no_pizza
23,13,0,0,0,52,0,1,0,0,0,0,no_pizza
2,4,0,0,0,33,0,1,0,0,0,0,no_pizza
2,0,0,0,0,129,1,2,0,0,1,0,no_pizza
3,0,0,0,0,22,1,0,0,1,0,0,no_pizza
2,0,0,0,0,59,3,1,1,0,0,0,no_pizza
0,0,0,0,0,61,0,0,0,0,0,0,no_pizza
2,0,0,0,0,77,0,2,0,2,0,3,no_pizza
1,2,0,0,0,33,0,1,0,0,0,1,no_pizza
0,0,0,0,0,86,2,3,0,2,0,3,no_pizza
0,0,0,1,0,56,2,0,0,0,2,2,no_pizza
1,0,0,1,0,47,1,0,0,0,0,0,no_pizza
0,0,0,0,0,49,2,4,1,0,2,3,no_pizza
6,2,0,0,0,48,0,6,0,0,0,0,no_pizza
1,4,0,0,0,71,0,0,0,0,1,0,no_pizza
1,3,0,0,0,58,1,1,0,3,0,0,no_pizza
2,1,0,0,0,74,0,2,3,1,0,2,no_pizza
0,1,0,0,0,50,2,5,1,0,0,0,no_pizza
1,0,0,1,0,55,3,3,0,0,0,0,no_pizza
1,0,0,0,0,27,1,0,0,0,0,0,no_pizza
1,0,0,1,0,131,1,2,0,0,2,1,no_pizza
5,1,0,0,0,42,1,0,0,0,0,0,no_pizza
3,0,0,0,0,141,0,2,0,0,7,0,no_pizza
0,5,0,0,0,81,1,6,0,0,1,0,no_pizza
1,2,0,0,0,92,0,1,1,0,0,1,no_pizza
2,0,0,0,0,62,0,0,0,0,0,0,no_pizza
5,3,0,0,0,97,0,5,0,0,1,4,no_pizza
0,0,0,0,1,107,1,5,1,0,0,0,no_pizza
0,0,0,0,0,111,2,2,0,2,2,0,no_pizza
20,1,0,0,0,73,0,3,1,0,0,0,no_pizza
1,0,0,0,0,5,0,1,0,0,0,0,no_pizza
1,0,0,0,0,28,0,1,1,0,1,0,no_pizza
0,0,0,0,0,45,2,2,0,0,0,1,no_pizza
2,0,0,0,0,35,0,1,0,0,0,0,no_pizza
1,0,0,0,0,58,0,2,0,1,0,1,no_pizza
2,2,0,0,0,78,2,0,1,0,0,0,no_pizza
1,0,0,0,0,54,0,1,1,0,0,0,no_pizza
1,0,0,0,0,7,0,0,0,0,0,0,no_pizza
1,0,0,0,0,92,1,4,0,0,0,0,no_pizza
3,5,0,0,0,22,1,1,0,0,0,1,no_pizza
2,0,0,0,0,61,0,1,0,0,0,0,no_pizza
9,2,0,0,0,47,2,1,5,0,0,0,no_pizza
1,0,0,0,0,60,0,4,0,0,0,2,no_pizza
1,0,0,1,0,69,1,6,2,4,0,0,no_pizza
1,0,0,0,0,11,0,0,0,0,0,0,no_pizza
2,0,0,0,0,49,0,1,0,1,0,0,no_pizza
24,9,0,0,0,23,0,0,0,0,0,0,no_pizza
2,1,0,0,0,58,2,2,0,1,0,0,no_pizza
1,2,0,0,0,108,3,9,1,0,0,0,no_pizza
1,0,0,0,0,36,1,0,0,7,0,0,no_pizza
0,6,0,1,0,31,1,2,0,0,0,0,no_pizza
8,0,0,0,0,78,0,3,0,0,0,0,no_pizza
3,0,0,0,0,55,0,2,0,0,0,0,no_pizza
0,0,0,0,0,25,1,0,0,0,0,1,no_pizza
0,0,0,1,0,70,3,3,0,1,0,0,no_pizza
2,1,0,1,0,167,1,5,2,12,0,0,no_pizza
0,2,0,0,0,71,1,3,0,1,0,0,no_pizza
2,6,0,0,0,172,2,5,2,0,1,0,no_pizza
1,2,0,0,0,148,0,3,0,0,0,0,no_pizza
1,0,0,0,0,42,0,0,0,0,0,0,no_pizza
13,0,0,0,0,362,3,4,3,0,1,0,no_pizza
0,0,0,0,0,114,2,3,0,0,0,2,no_pizza
2,0,0,0,0,26,0,2,0,0,0,0,no_pizza
0,0,0,0,0,43,2,2,0,0,0,4,no_pizza
0,1,1,0,0,58,0,1,0,2,0,0,no_pizza
0,0,0,0,0,39,1,0,0,0,2,0,no_pizza
2,4,0,0,0,66,0,1,0,1,0,1,no_pizza
2,14,0,0,0,55,1,0,0,0,0,0,no_pizza
0,0,0,0,0,100,2,0,0,0,0,1,no_pizza
0,0,0,0,0,76,1,0,3,0,0,0,no_pizza
0,0,0,0,0,113,1,3,1,0,0,0,no_pizza
0,0,0,0,0,49,0,0,0,0,0,0,no_pizza
1,0,0,0,0,135,2,6,0,0,0,2,no_pizza
1,0,0,0,0,66,0,1,0,1,0,0,no_pizza
0,0,0,0,0,14,1,1,1,0,0,0,no_pizza
1,0,0,0,0,88,0,7,0,0,0,1,no_pizza
0,0,0,0,0,18,0,0,0,0,1,0,no_pizza
3,1,0,0,0,94,4,5,0,0,0,0,no_pizza
0,0,0,1,0,72,3,1,0,4,0,0,no_pizza
0,2,0,0,0,68,3,2,0,4,0,0,no_pizza
0,2,0,1,0,274,4,6,4,0,0,0,no_pizza
0,0,0,0,0,149,2,3,3,0,0,0,no_pizza
1,0,0,1,0,90,5,3,0,0,0,0,no_pizza
3,2,0,0,0,35,0,2,1,0,0,0,no_pizza
0,0,0,0,1,277,2,4,0,0,0,0,no_pizza
0,0,0,0,0,38,2,0,0,2,0,0,no_pizza
0,0,0,0,0,61,0,0,0,0,0,0,no_pizza
18,4,1,0,0,48,1,0,0,1,0,0,no_pizza
0,6,0,0,0,130,2,2,1,0,3,0,no_pizza
2,1,0,0,0,97,3,1,1,2,0,0,no_pizza
3,7,0,0,0,17,1,0,0,1,0,0,no_pizza
0,0,0,1,0,40,1,0,0,1,0,0,no_pizza
0,0,0,0,0,40,1,3,0,0,0,0,no_pizza
1,0,0,0,0,36,0,1,0,0,0,2,no_pizza
2,8,0,0,0,76,5,2,0,1,0,0,no_pizza
6,3,0,0,0,53,1,1,1,0,0,0,no_pizza
1,0,0,0,0,239,1,5,0,0,0,0,no_pizza
0,3,0,1,0,84,5,3,1,0,4,0,no_pizza
0,2,0,1,0,41,1,2,0,0,0,0,no_pizza
11,0,0,0,0,23,0,0,0,0,0,0,no_pizza
1,0,0,0,0,48,0,0,1,3,0,0,no_pizza
5,2,0,0,0,73,3,0,1,0,0,0,no_pizza
1,1,0,0,0,57,0,0,0,4,0,0,no_pizza
3,11,0,1,0,85,3,1,4,0,0,0,no_pizza
0,0,0,0,0,72,2,4,0,1,0,1,no_pizza
4,0,0,0,0,47,1,3,0,1,0,0,no_pizza
1,0,0,0,0,465,1,15,0,0,11,10,no_pizza
9,4,0,1,0,32,1,0,0,0,0,0,no_pizza
7,2,0,1,0,166,4,1,0,0,0,0,no_pizza
9,3,0,0,0,61,2,1,0,0,1,0,no_pizza
7,0,0,0,0,50,0,1,0,2,0,0,no_pizza
7,0,0,0,0,101,2,3,1,0,2,2,no_pizza
1,0,0,0,0,28,1,1,0,1,0,0,no_pizza
0,0,0,0,0,37,0,1,0,0,0,0,no_pizza
2,3,1,0,0,131,1,3,1,0,0,0,no_pizza
2,0,0,0,0,117,4,3,0,0,0,0,no_pizza
1,2,0,0,0,76,0,3,2,0,0,0,no_pizza
3,0,0,0,0,23,0,3,0,0,0,0,no_pizza
2,0,0,0,0,50,0,0,0,0,0,0,no_pizza
2,10,0,0,0,27,1,0,0,0,2,0,no_pizza
2,1,0,0,0,102,0,4,1,1,1,0,no_pizza
0,0,0,1,0,47,1,0,0,3,0,0,no_pizza
0,0,0,1,0,71,1,5,0,4,0,0,no_pizza
2,5,0,0,0,82,1,2,1,0,0,0,no_pizza
2,0,0,0,0,25,2,1,0,1,0,0,no_pizza
5,0,0,0,0,175,2,3,0,0,0,0,no_pizza
7,3,0,0,0,188,5,11,1,0,0,0,no_pizza
2,0,0,0,0,69,1,2,0,2,0,0,no_pizza
2,0,0,0,0,40,0,0,0,0,0,2,no_pizza
50,7,0,0,0,54,1,2,2,0,3,1,no_pizza
34,12,0,0,0,219,4,12,5,0,0,0,no_pizza
3,0,0,1,0,173,1,7,0,2,1,1,no_pizza
2,1,0,0,0,144,3,3,0,3,0,0,no_pizza
1,1,0,0,0,42,1,1,1,0,0,0,no_pizza
1,0,0,0,0,138,1,3,3,0,0,1,no_pizza
1,0,0,0,0,105,2,0,1,0,5,0,no_pizza
1,0,0,0,0,42,1,0,0,0,0,0,no_pizza
0,0,0,0,0,51,0,4,0,0,0,0,no_pizza
1,5,0,0,0,42,0,1,0,1,0,0,no_pizza
13,14,1,0,1,162,5,3,2,2,0,0,no_pizza
31,7,0,0,0,39,1,3,0,0,1,0,no_pizza
8,2,1,0,1,156,1,5,0,0,0,2,no_pizza
2,0,0,0,0,17,1,0,1,0,0,0,no_pizza
2,3,0,0,0,20,1,0,0,1,0,0,no_pizza
0,4,0,1,0,99,5,1,3,0,1,1,no_pizza
10,1,0,0,0,81,1,1,4,0,0,0,no_pizza
1,0,0,0,0,65,0,3,1,0,1,0,no_pizza
1,0,0,0,0,30,2,0,0,2,1,0,no_pizza
3,5,0,1,0,145,7,1,0,3,0,0,no_pizza
2,0,0,0,0,97,0,1,5,2,0,0,no_pizza
0,1,0,1,0,78,1,2,2,0,2,0,no_pizza
6,0,0,0,0,79,0,1,4,0,0,0,no_pizza
0,0,1,0,0,55,6,0,0,0,0,0,no_pizza
5,2,0,0,0,79,2,1,2,0,2,0,no_pizza
3,0,0,0,0,78,4,2,0,0,0,1,no_pizza
1,0,0,0,0,134,2,2,1,2,0,0,no_pizza
3,0,0,0,0,44,1,0,0,0,0,0,no_pizza
1,0,0,1,0,86,1,1,1,0,0,0,no_pizza
2,0,0,0,0,41,0,1,1,0,0,0,no_pizza
2,0,0,0,0,42,0,1,0,0,0,1,no_pizza
2,0,1,1,0,76,1,1,0,1,1,0,no_pizza
1,1,0,0,0,61,0,2,0,2,0,0,no_pizza
1,0,0,0,0,57,0,2,1,0,0,1,no_pizza
1,0,0,1,0,180,5,9,1,2,0,0,no_pizza
0,0,0,0,0,122,1,4,1,0,1,3,no_pizza
0,3,0,1,0,187,1,7,1,0,0,3,no_pizza
1,0,0,0,0,92,3,2,0,1,0,0,no_pizza
1,0,0,1,0,38,1,0,0,0,0,0,no_pizza
4,0,0,0,0,51,2,2,2,1,0,0,no_pizza
4,2,0,0,0,93,0,4,0,1,0,2,no_pizza
3,0,0,0,0,60,0,5,0,0,0,0,no_pizza
2,0,0,0,0,77,0,5,1,0,1,0,no_pizza
1,0,0,0,0,78,2,5,0,0,1,1,no_pizza
3,0,0,0,0,63,3,2,0,3,0,0,no_pizza
2,0,0,1,0,58,6,0,0,1,0,0,no_pizza
1,0,0,0,0,47,0,0,0,4,0,0,no_pizza
2,0,0,0,0,51,0,3,1,0,0,1,no_pizza
1,0,0,1,0,62,2,1,0,0,0,1,no_pizza
7,7,0,0,0,198,5,4,1,3,2,0,no_pizza
0,0,0,0,0,17,0,1,0,0,0,1,no_pizza
0,5,0,0,0,52,1,1,0,0,0,1,no_pizza
2,0,0,0,0,38,1,1,0,0,1,0,no_pizza
7,4,0,1,0,83,1,1,0,0,0,1,no_pizza
10,1,0,0,0,31,0,0,0,0,0,0,no_pizza
1,0,0,0,0,69,0,3,0,1,0,3,no_pizza
5,6,0,1,0,44,4,0,0,0,0,0,no_pizza
11,2,0,0,0,47,0,4,0,0,0,0,no_pizza
1,0,0,0,0,43,1,0,0,2,0,0,no_pizza
1,0,0,0,0,15,0,2,1,0,0,0,no_pizza
4,0,0,0,0,101,0,2,0,5,0,0,no_pizza
1,1,0,0,0,40,0,1,0,1,0,0,no_pizza
4,0,0,1,0,47,1,0,0,0,0,0,no_pizza
5,0,0,0,0,70,0,1,0,0,0,0,no_pizza
3,1,0,0,0,43,0,0,0,3,0,1,no_pizza
2,5,0,0,0,74,4,1,1,0,1,1,no_pizza
2,0,0,1,0,29,1,2,0,0,0,0,no_pizza
1,2,0,0,0,47,2,0,0,0,0,0,no_pizza
1,0,0,0,0,102,1,1,5,0,0,1,no_pizza
0,0,0,0,0,148,3,3,1,0,0,0,no_pizza
0,1,0,1,0,57,3,4,2,0,0,0,no_pizza
1,0,0,0,0,25,0,0,0,1,0,1,no_pizza
1,0,0,0,0,62,0,2,0,6,0,0,no_pizza
9,0,0,0,0,69,2,0,0,0,0,0,no_pizza
0,0,0,0,0,63,6,1,0,1,0,0,no_pizza
1,0,0,0,0,100,2,6,2,0,0,0,no_pizza
10,0,0,0,0,30,0,2,0,0,0,1,no_pizza
0,4,0,0,0,58,3,2,2,0,0,0,no_pizza
1,4,0,0,0,42,1,0,0,2,0,0,no_pizza
10,6,0,0,0,24,0,1,2,0,0,0,no_pizza
0,2,0,0,0,18,1,2,0,0,0,1,no_pizza
0,0,1,0,1,158,0,6,3,0,0,1,no_pizza
1,0,0,1,0,74,5,4,2,2,0,0,no_pizza
1,0,0,0,0,84,4,4,1,3,0,0,no_pizza
2,2,0,0,0,38,4,2,0,1,0,0,no_pizza
11,9,0,0,0,38,0,0,0,0,0,0,no_pizza
3,3,0,0,0,13,1,0,0,0,0,0,no_pizza
8,0,0,0,0,45,0,2,0,0,0,2,no_pizza
0,0,0,1,0,47,2,2,0,0,1,0,no_pizza
0,0,0,0,0,40,0,1,0,4,0,0,no_pizza
0,0,0,0,0,46,0,3,1,0,0,0,no_pizza
5,4,1,0,0,89,0,5,0,1,0,0,no_pizza
3,1,0,1,0,58,5,1,0,0,0,0,no_pizza
6,5,0,0,0,226,1,1,0,0,0,0,no_pizza
3,1,0,0,0,21,2,1,0,0,0,0,no_pizza
5,0,0,1,0,181,4,7,1,0,0,0,no_pizza
1,2,0,0,0,44,2,3,1,0,0,0,no_pizza
18,6,0,0,0,57,3,0,1,0,0,0,no_pizza
3,0,0,0,0,48,4,0,0,2,0,0,no_pizza
5,3,0,1,0,148,3,2,0,3,0,0,no_pizza
0,0,0,0,0,86,3,1,1,2,1,0,no_pizza
3,0,0,0,0,51,2,0,0,0,0,0,no_pizza
6,0,0,0,0,64,1,3,1,0,0,0,no_pizza
4,1,0,0,0,96,3,2,3,0,3,2,no_pizza
0,0,0,0,0,13,0,0,1,0,0,0,no_pizza
0,0,0,0,0,21,0,0,0,0,1,0,no_pizza
0,4,1,0,0,56,0,1,0,0,0,0,no_pizza
0,2,0,0,0,207,0,4,0,0,0,0,no_pizza
1,0,0,0,0,112,2,1,0,4,2,0,no_pizza
0,0,0,0,0,47,1,1,0,2,0,0,no_pizza
6,10,0,1,0,24,2,2,0,0,0,0,no_pizza
0,1,0,0,1,154,2,2,1,1,1,0,no_pizza
0,0,0,0,0,60,0,2,0,0,0,0,no_pizza
1,2,0,1,0,72,6,1,3,0,0,1,no_pizza
1,3,0,1,0,125,7,2,1,1,0,0,no_pizza
0,5,1,0,0,130,1,1,0,1,0,0,no_pizza
0,0,0,0,0,32,0,1,0,2,0,0,no_pizza
1,0,0,0,0,148,1,3,1,0,0,0,no_pizza
22,3,0,0,0,27,0,0,0,0,0,0,no_pizza
7,0,0,0,0,107,0,1,0,1,0,0,no_pizza
3,0,0,0,0,35,0,1,0,0,1,0,no_pizza
1,0,0,0,0,37,0,1,0,0,0,0,no_pizza
3,0,0,1,0,123,1,6,2,0,0,3,no_pizza
5,0,0,1,0,67,3,2,0,0,0,1,no_pizza
2,2,0,0,0,19,1,1,0,0,0,0,no_pizza
2,0,0,0,0,33,0,0,0,0,0,1,no_pizza
1,0,1,0,0,104,1,2,0,0,2,0,no_pizza
2,0,0,0,0,14,0,1,0,0,0,0,no_pizza
1,3,0,0,0,81,1,1,1,0,0,2,no_pizza
2,0,0,0,0,115,3,2,2,0,0,0,no_pizza
1,0,0,1,0,43,2,2,0,0,0,0,no_pizza
0,0,0,0,0,23,2,3,0,0,0,0,no_pizza
0,0,0,0,0,83,1,2,0,0,0,1,no_pizza
0,0,0,0,0,54,0,1,0,1,1,0,no_pizza
0,0,1,0,0,147,0,5,0,0,0,0,no_pizza
0,0,0,0,1,46,0,0,0,0,0,0,no_pizza
0,0,0,0,0,46,1,1,0,1,0,1,no_pizza
0,1,0,0,0,87,0,0,0,0,0,0,no_pizza
2,0,0,0,0,112,1,8,0,0,0,2,no_pizza
5,5,0,0,0,30,1,0,0,1,0,0,no_pizza
2,3,0,0,0,170,7,4,0,0,0,0,no_pizza
3,0,0,0,0,39,0,1,0,1,0,0,no_pizza
1,4,0,0,0,112,2,2,1,0,1,0,no_pizza
3,0,0,1,0,33,1,1,0,0,0,2,no_pizza
4,0,0,0,0,38,1,0,0,0,0,0,no_pizza
0,0,0,0,0,92,3,1,0,0,0,1,no_pizza
3,4,0,1,0,36,1,1,0,0,1,0,no_pizza
1,0,0,0,0,96,3,5,0,0,0,0,no_pizza
1,0,0,0,0,33,0,1,0,0,0,1,no_pizza
14,1,0,0,0,93,2,3,2,1,5,0,no_pizza
5,0,0,0,0,70,1,4,1,0,0,0,no_pizza
0,0,0,0,0,56,0,0,0,0,0,1,no_pizza
2,0,0,0,0,101,0,6,3,0,0,0,no_pizza
1,0,0,0,0,30,3,1,1,1,0,0,no_pizza
1,0,0,0,0,149,0,3,1,0,1,1,no_pizza
8,0,0,1,0,49,7,4,0,0,0,0,no_pizza
0,0,0,1,0,35,3,2,0,0,0,0,no_pizza
1,0,0,0,0,42,1,6,0,0,0,1,no_pizza
2,0,0,0,0,94,5,8,0,1,0,1,no_pizza
3,1,0,0,0,77,2,4,0,1,0,0,no_pizza
2,1,0,0,0,54,1,3,0,2,0,1,no_pizza
2,0,0,1,0,92,4,3,0,4,0,0,no_pizza
49,5,0,1,0,77,2,2,0,1,1,2,no_pizza
2,2,0,0,0,29,0,1,0,0,0,0,no_pizza
1,0,0,0,0,56,0,3,1,0,0,1,no_pizza
3,13,1,0,0,100,1,1,0,0,0,0,no_pizza
2,0,0,1,0,28,1,0,0,0,0,0,no_pizza
0,2,0,0,0,32,1,1,0,2,0,0,no_pizza
1,0,0,0,0,70,0,0,0,0,0,0,no_pizza
2,6,0,0,0,150,1,7,1,0,3,0,no_pizza
1,2,0,0,0,82,0,4,0,0,1,2,no_pizza
3,2,1,0,0,93,2,3,0,0,1,0,no_pizza
3,0,0,0,0,47,0,2,0,0,0,0,no_pizza
1,1,0,0,0,38,1,2,1,0,0,0,no_pizza
5,0,0,0,0,36,0,2,2,0,1,0,no_pizza
1,0,0,0,0,108,2,1,0,0,0,1,no_pizza
10,6,0,0,0,70,1,2,0,0,0,0,no_pizza
2,0,1,1,0,102,1,8,0,0,0,1,no_pizza
1,0,0,0,0,20,0,0,0,0,1,0,no_pizza
3,0,0,0,0,107,0,2,0,0,0,0,no_pizza
1,0,0,0,1,85,3,0,0,1,0,0,no_pizza
1,0,0,0,0,101,5,2,1,1,0,1,no_pizza
0,0,0,0,0,52,0,1,0,0,0,0,no_pizza
1,0,0,1,0,101,5,3,0,0,0,0,no_pizza
0,0,0,0,0,91,2,3,0,1,0,2,no_pizza
2,4,0,0,0,7,0,0,0,0,0,0,no_pizza
8,3,0,0,1,84,3,3,0,0,0,0,no_pizza
0,0,0,0,0,80,2,1,0,0,0,0,no_pizza
0,2,0,0,0,185,0,0,1,0,1,0,no_pizza
9,2,0,0,0,48,0,0,0,0,0,0,no_pizza
0,7,1,0,0,271,3,5,6,2,0,1,no_pizza
3,0,0,0,0,49,1,1,0,0,0,0,no_pizza
1,0,0,0,0,29,2,0,0,2,2,0,no_pizza
2,0,0,0,0,59,1,1,1,1,0,3,no_pizza
2,0,0,0,0,76,2,0,1,0,0,0,no_pizza
0,2,0,0,0,100,0,2,0,0,0,0,no_pizza
0,0,1,0,0,41,4,1,0,0,0,1,no_pizza
11,0,0,0,0,108,4,5,2,0,0,0,no_pizza
7,0,0,0,0,99,0,1,3,1,0,1,no_pizza
1,0,0,0,0,91,2,3,0,0,0,0,no_pizza
13,0,0,0,0,91,0,2,0,0,0,0,no_pizza
1,0,0,1,0,66,4,1,0,2,0,2,no_pizza
0,1,0,0,0,51,1,2,0,0,0,0,no_pizza
1,0,0,1,0,86,3,4,1,0,0,0,no_pizza
2,0,0,0,0,69,2,1,0,4,3,0,no_pizza
0,0,0,0,0,197,1,3,3,2,2,1,no_pizza
2,0,0,0,1,58,3,3,1,0,0,0,no_pizza
13,5,0,0,0,22,0,3,0,0,0,0,no_pizza
1,0,0,0,0,44,2,0,0,0,3,0,no_pizza
2,0,0,0,0,73,2,2,1,0,0,0,no_pizza
9,1,0,1,0,36,2,2,0,1,0,0,no_pizza
1,0,0,0,0,60,4,1,0,1,0,0,no_pizza
2,0,0,0,0,64,0,4,0,0,0,1,no_pizza
15,0,0,0,0,18,0,0,0,1,0,0,no_pizza
1,0,0,0,0,87,0,2,0,0,0,0,no_pizza
5,0,0,0,0,65,0,2,0,0,0,1,no_pizza
1,0,0,0,0,62,5,2,0,1,0,0,no_pizza
14,0,1,0,0,86,4,2,2,2,1,0,no_pizza
0,0,0,0,0,96,3,3,2,0,0,0,no_pizza
1,0,0,0,0,55,1,1,0,0,0,0,no_pizza
26,1,0,0,0,28,0,2,0,0,0,2,no_pizza
8,0,0,0,0,101,0,4,1,0,0,2,no_pizza
10,0,0,0,0,75,5,0,0,0,0,1,no_pizza
3,2,1,1,0,52,3,2,2,1,0,0,no_pizza
3,0,0,1,0,35,1,3,0,0,0,0,no_pizza
3,0,0,0,0,29,0,1,0,0,0,0,no_pizza
1,0,0,0,0,21,1,1,0,1,0,0,no_pizza
7,0,0,0,0,94,0,0,0,2,0,0,no_pizza
3,0,0,0,0,10,0,1,0,0,0,0,no_pizza
0,0,0,0,0,85,2,3,1,0,0,0,no_pizza
0,0,0,0,0,37,2,0,1,3,0,2,no_pizza
0,0,0,0,0,41,0,0,0,0,0,0,no_pizza
16,0,0,1,0,30,2,2,1,0,0,0,no_pizza
1,2,0,0,0,105,4,4,2,1,3,0,no_pizza
6,6,1,0,0,25,0,0,0,0,0,0,no_pizza
1,0,0,0,0,40,1,1,0,1,0,0,no_pizza
0,0,0,0,0,68,4,2,2,0,0,0,no_pizza
0,0,0,0,0,30,2,1,1,1,0,0,no_pizza
0,0,0,0,0,17,1,1,0,0,1,0,no_pizza
3,0,0,0,0,21,0,0,2,0,0,0,no_pizza
1,5,0,0,0,118,2,5,3,1,2,0,no_pizza
2,0,0,0,0,26,0,0,0,0,0,1,no_pizza
0,0,0,1,0,54,2,2,0,0,0,0,no_pizza
1,0,0,0,0,99,1,3,0,0,0,1,no_pizza
5,0,0,0,0,108,2,2,0,0,1,1,no_pizza
2,5,0,0,0,546,11,11,5,0,0,0,no_pizza
4,1,0,0,1,34,0,0,0,0,0,0,no_pizza
