ups,num_comments,image_provided,reciprocate,exchange,text_length,money,time,job,student,family,craving,label
2,0,0,0,0,28,0,1,1,0,0,0,0
1,1,0,0,0,12,0,0,0,0,0,0,0
14,2,0,0,1,66,0,2,2,0,0,0,0
2,0,0,1,0,170,4,4,4,0,0,2,0
10,2,0,0,0,40,0,0,0,0,0,0,0
1,0,0,0,0,37,2,2,1,0,0,0,0
1,0,0,0,0,36,0,0,0,0,1,0,0
3,0,0,0,0,47,1,2,0,0,0,0,0
2,1,0,0,1,100,0,1,1,0,0,1,0
1,0,0,0,0,147,0,1,0,4,1,3,0
13,0,0,0,0,34,2,0,1,0,1,0,0
1,0,0,0,0,56,0,0,0,0,0,2,0
6,5,0,0,0,92,1,3,0,1,0,0,0
1,2,0,0,0,40,2,1,0,1,0,0,0
1,0,0,0,0,36,0,2,0,0,0,0,0
5,0,0,0,0,97,1,2,1,0,0,1,0
0,0,0,0,0,61,3,1,0,1,0,1,0
0,0,1,0,0,99,0,3,0,1,0,0,0
4,0,0,1,0,15,2,1,0,0,0,0,0
0,0,0,0,0,125,1,6,0,1,0,1,0
5,9,0,0,0,84,3,4,0,0,0,1,0
2,1,0,0,0,68,0,2,3,0,0,0,0
1,0,1,0,0,44,1,0,0,0,0,0,0
7,4,0,0,0,39,3,0,0,0,0,0,0
5,0,0,0,0,23,1,0,0,0,0,0,0
3,0,0,0,0,96,5,5,0,0,0,0,0
3,3,0,0,0,85,2,4,0,7,0,0,0
0,0,0,0,0,72,2,2,0,0,0,0,0
10,0,0,0,0,58,4,0,0,0,0,0,0
2,0,0,0,0,36,0,1,0,1,0,0,0
0,0,0,0,0,51,0,6,0,0,0,0,0
2,1,0,0,0,127,2,1,5,1,1,0,0
3,2,0,0,0,49,0,0,0,0,0,0,0
3,0,0,0,0,24,3,1,0,0,0,0,0
6,0,0,0,0,65,0,0,0,1,0,0,0
6,0,0,0,0,47,1,3,0,1,1,1,0
7,6,0,0,0,35,0,2,0,0,1,0,0
6,0,1,0,0,121,5,2,1,0,0,0,0
0,5,0,0,0,70,0,0,1,0,0,0,0
2,0,0,0,0,88,2,2,0,0,0,0,0
2,3,0,0,0,68,3,4,0,0,2,0,0
6,4,0,0,0,60,3,3,0,1,0,0,0
3,0,0,0,0,63,3,2,0,3,0,0,0
3,0,0,0,0,184,1,5,1,1,1,1,0
2,0,0,0,0,59,1,2,0,0,0,0,0
0,1,0,0,0,49,1,2,0,0,0,1,0
1,1,0,0,0,29,0,1,0,0,1,0,0
8,1,0,0,0,12,1,2,3,0,0,0,0
2,2,0,1,0,67,2,1,2,4,0,0,0
1,4,0,0,0,166,4,4,1,1,2,0,0
1,4,0,0,0,166,4,4,1,1,2,0,0
2,0,0,1,0,150,2,2,0,0,0,0,0
4,2,0,1,0,76,4,1,0,1,1,0,0
9,0,0,0,0,31,2,0,0,0,0,0,0
2,1,0,0,0,54,0,0,3,0,0,0,0
2,4,0,0,0,90,1,1,0,1,0,2,0
4,0,0,0,0,41,0,0,0,0,0,0,0
3,1,0,0,0,107,1,2,2,0,1,0,0
2,2,0,0,0,24,0,0,0,0,0,1,0
1,0,0,0,0,86,4,2,1,0,1,0,0
4,0,0,0,0,72,2,0,0,2,0,0,0
7,0,0,0,0,59,1,1,0,0,0,0,0
0,2,0,0,0,62,0,0,0,0,0,0,0
0,0,0,0,0,38,0,2,0,1,2,0,0
2,5,0,0,0,42,2,1,3,0,0,0,0
1,0,0,0,0,53,1,1,0,0,1,0,0
3,4,0,0,0,74,0,3,0,2,0,0,0
5,0,0,0,0,23,1,0,0,0,0,0,0
0,0,0,0,0,18,0,1,0,1,0,1,0
0,0,0,0,0,79,2,2,0,3,1,0,0
24,14,0,0,0,114,4,7,0,0,0,0,0
6,0,0,0,0,145,3,4,0,0,2,1,0
0,1,0,0,0,105,0,4,1,0,1,0,0
4,0,0,0,0,66,3,0,0,0,0,0,0
5,0,0,0,0,82,2,3,2,0,0,0,0
10,0,0,0,0,76,0,0,2,0,0,0,0
1,3,0,0,0,49,0,2,0,0,0,0,0
3,1,0,0,0,21,0,1,0,0,0,0,0
2,7,0,0,0,69,0,3,0,0,0,0,0
0,0,0,0,0,35,0,0,1,0,0,2,0
1,2,0,0,0,38,2,0,1,0,1,0,0
1,0,0,0,0,54,7,2,0,2,1,0,0
1,1,0,0,0,40,0,0,2,0,0,0,0
1,0,0,0,0,142,0,1,0,1,0,0,0
2,0,0,0,0,66,3,1,0,1,0,0,0
5,1,0,0,0,76,0,2,0,0,0,0,0
2,0,0,1,0,100,2,1,4,0,2,0,0
0,3,0,0,0,78,0,2,0,4,0,0,0
1,0,0,1,0,72,2,5,1,0,0,0,0
2,4,0,0,0,7,0,0,0,0,0,0,0
3,1,0,0,0,66,2,1,0,0,0,0,0
1,0,0,0,0,123,5,6,0,0,0,1,0
1,0,0,1,0,54,2,1,0,0,0,0,0
13,2,0,0,0,55,0,0,0,0,0,0,0
1,1,0,1,0,86,3,4,5,1,3,0,0
23,0,0,0,0,83,0,3,3,2,4,0,0
1,3,0,0,0,66,4,2,2,0,0,0,0
2,5,0,0,0,105,4,2,0,0,1,0,0
4,0,0,1,0,110,3,3,0,0,0,0,0
2,2,0,0,0,48,0,1,0,1,0,1,0
10,10,0,0,0,54,3,2,0,0,0,0,0
1,0,0,1,0,142,5,4,5,0,1,0,0
3,1,0,0,0,76,3,2,0,0,0,0,0
0,0,0,0,0,70,1,0,0,0,3,0,0
8,0,0,0,0,24,0,0,0,0,0,1,0
7,0,0,0,0,627,1,6,2,2,6,0,0
0,3,0,0,0,47,1,1,0,0,0,0,0
2,5,0,0,0,55,0,1,1,0,3,0,0
1,0,0,0,0,51,0,4,0,7,0,0,0
3,0,0,0,0,157,4,2,2,0,0,0,0
1,1,0,0,0,87,1,2,0,0,2,0,0
2,1,0,0,0,91,1,2,1,0,0,0,0
5,0,0,0,0,198,0,5,2,0,2,1,0
9,8,1,0,0,29,0,2,0,0,0,0,0
1,1,0,0,0,79,2,3,0,0,0,0,0
2,2,0,0,0,108,0,1,1,0,0,1,0
0,2,0,0,0,49,0,0,0,0,0,0,0
2,0,0,0,0,28,0,0,0,0,0,0,0
3,0,0,0,0,60,1,0,3,0,1,0,0
0,0,0,0,0,32,1,0,0,2,0,0,0
0,0,0,0,0,47,1,1,0,2,0,0,0
1,4,0,0,0,139,3,2,0,0,0,1,0
7,2,0,0,0,63,0,1,0,0,0,0,0
1,5,0,0,0,145,4,1,0,1,0,0,0
2,0,0,0,0,52,0,0,0,0,0,0,0
0,0,0,0,0,50,1,2,0,1,0,0,0
2,5,0,0,0,195,7,2,0,1,0,0,0
0,2,0,0,0,80,0,1,2,0,3,3,0
2,16,0,0,0,79,2,0,0,0,0,1,0
1,5,0,0,0,29,0,1,1,0,0,0,0
6,0,0,0,0,114,7,4,0,0,0,0,0
1,3,0,1,0,73,2,0,1,0,0,0,0
1,1,0,0,0,80,0,1,1,0,1,0,0
7,6,0,1,0,214,0,6,4,0,0,0,0
0,0,0,0,0,90,4,3,0,1,2,0,0
1,0,0,1,0,186,3,4,1,2,0,1,0
12,0,0,1,0,165,5,6,0,2,0,0,0
1,2,0,0,0,24,0,0,0,0,0,0,0
0,1,0,0,0,20,0,2,0,0,0,0,0
3,0,0,0,0,85,0,3,1,0,0,1,0
1,0,0,0,0,92,0,8,2,0,2,1,0
2,6,0,0,0,58,1,2,0,0,0,0,0
4,0,0,1,0,72,2,0,0,1,2,0,0
0,1,1,0,0,58,0,1,0,2,0,0,0
2,16,0,0,0,79,2,0,0,0,0,1,0
5,0,0,1,0,31,2,1,0,0,0,0,0
0,0,0,0,0,73,0,1,0,0,0,0,0
10,5,0,0,0,39,2,3,0,0,1,0,0
0,1,0,0,0,187,3,7,7,0,7,0,0
1,8,1,0,0,98,0,2,1,0,2,0,0
2,0,0,1,0,71,1,3,0,0,0,0,0
0,3,0,0,0,55,0,0,0,0,1,0,0
0,2,0,0,0,65,1,1,0,0,0,0,0
2,1,0,0,0,63,0,0,0,0,0,0,0
0,0,0,1,0,68,4,3,2,0,0,0,0
1,0,0,0,0,41,0,0,0,0,0,0,0
1,0,0,0,0,55,0,5,1,0,0,0,0
5,7,0,1,0,29,1,1,2,0,0,0,0
5,0,0,0,0,44,0,3,0,0,1,0,0
1,0,0,0,0,23,0,1,1,0,1,0,0
1,0,0,0,0,94,3,4,1,0,0,0,0
1,0,0,0,0,59,2,0,2,0,0,0,0
7,0,0,0,0,11,0,0,0,0,0,0,0
2,0,0,0,0,47,1,3,0,0,1,3,0
1,0,0,0,0,66,0,3,0,0,1,1,0
1,0,0,0,0,40,1,1,0,0,0,0,0
1,5,0,0,0,69,2,0,0,0,0,1,0
20,14,1,1,0,608,2,22,0,0,1,2,0
0,0,0,0,0,99,0,4,0,3,0,0,0
1,13,0,1,0,254,1,2,0,0,0,0,0
3,0,0,0,0,14,0,2,0,0,0,0,0
1,1,0,0,0,51,0,1,0,2,0,0,0
6,0,0,1,0,82,2,2,0,2,1,0,0
4,0,0,0,0,40,1,1,0,0,0,0,0
0,9,0,0,0,69,1,2,0,0,1,0,0
0,1,0,1,0,138,4,4,4,2,0,0,0
3,0,0,0,0,85,0,6,3,0,0,0,0
2,0,0,0,0,102,0,1,0,0,1,0,0
4,3,0,0,0,52,1,0,0,2,0,0,0
9,5,0,0,0,111,4,2,1,0,1,1,0
6,0,1,0,1,65,0,0,0,0,0,0,0
15,2,0,0,0,26,1,1,1,0,0,0,0
1,0,1,0,1,85,1,4,0,0,0,0,0
1,0,0,0,0,59,0,2,1,1,0,1,0
1,0,0,1,0,150,4,5,2,0,1,0,0
1,0,0,0,0,52,2,0,0,0,0,2,0
1,0,0,0,0,42,3,3,0,0,0,0,0
5,0,0,0,0,126,3,3,1,0,0,0,0
7,3,0,1,0,155,2,9,3,1,0,0,0
2,0,0,0,0,177,1,8,2,0,0,1,0
3,0,0,0,0,79,2,1,0,4,0,1,0
0,2,0,1,0,131,3,2,1,0,4,0,0
1,6,0,0,0,230,5,8,2,3,0,1,0
1,0,0,0,0,95,0,4,0,0,3,0,0
17,8,1,0,0,73,2,2,0,1,0,1,0
12,0,0,0,0,41,0,1,0,0,0,0,0
1,0,0,0,0,79,4,5,0,1,0,0,0
3,2,0,1,0,36,1,2,0,0,1,0,0
11,9,0,0,0,38,0,0,0,0,0,0,0
0,0,0,0,0,158,3,5,0,1,0,2,0
0,1,0,0,0,77,3,3,0,0,0,0,0
2,0,0,1,0,125,5,3,0,1,1,0,0
1,0,0,0,0,41,2,0,0,0,0,0,0
1,0,0,0,0,123,5,6,0,0,0,1,0
2,0,0,0,0,42,2,1,0,0,0,0,0
3,0,0,0,0,21,1,0,0,0,0,0,0
0,0,0,0,0,63,5,2,4,0,0,0,0
2,1,0,0,0,55,1,1,0,0,0,0,0
0,4,0,1,0,270,6,7,0,0,3,0,0
4,0,0,0,0,84,3,0,0,0,0,0,0
0,0,0,0,0,387,2,10,3,5,1,0,0
0,0,1,0,0,69,0,2,0,0,2,0,0
1,3,0,1,0,195,2,5,4,0,7,0,0
0,28,0,0,0,47,0,2,1,0,0,0,0
1,0,0,0,0,41,2,2,2,0,0,0,0
1,1,0,0,0,302,14,6,4,3,1,0,0
3,3,0,0,0,36,0,0,0,0,0,0,0
5,0,0,0,0,77,4,3,0,0,0,1,0
17,5,0,0,0,48,1,0,0,0,0,0,0
1,0,0,0,0,29,1,0,0,0,0,0,0
8,3,0,0,0,268,3,5,4,0,2,1,0
3,0,0,0,0,90,4,2,0,0,1,0,0
0,0,0,1,0,66,2,3,0,0,3,0,0
6,0,0,0,0,47,1,3,0,1,1,1,0
11,2,0,0,0,47,0,4,0,0,0,0,0
3,0,0,1,0,46,2,2,0,0,1,0,0
1,2,0,0,0,44,0,2,1,0,1,0,0
5,0,0,0,0,53,2,1,3,0,0,0,0
1,0,0,0,0,60,2,2,0,1,0,1,0
0,2,0,0,0,98,1,2,0,0,0,0,0
0,1,0,0,0,112,2,0,1,0,1,0,0
3,1,0,0,0,15,0,0,0,0,0,0,0
1,1,0,0,0,80,1,1,0,0,0,2,0
3,0,0,0,0,29,0,1,0,0,0,0,0
1,2,0,0,0,69,0,0,0,1,0,2,0
10,1,0,0,1,19,0,1,0,0,0,0,0
1,2,0,0,0,46,0,0,2,2,0,0,0
1,3,0,0,0,27,0,1,0,0,0,0,0
0,0,0,0,0,114,4,0,0,0,1,1,0
4,0,0,0,0,32,0,0,0,0,0,0,0
1,3,0,0,0,242,2,5,1,0,0,2,0
5,1,0,0,0,79,0,1,0,0,0,1,0
1,1,0,0,0,40,0,1,0,0,0,0,0
1,1,0,0,0,48,1,2,1,0,0,0,0
4,2,0,0,1,505,2,14,9,2,1,1,0
0,1,0,0,0,124,0,2,1,2,0,0,0
3,0,0,0,0,51,0,0,0,0,0,0,0
7,3,0,0,0,79,0,1,0,0,0,0,0
0,1,0,0,0,76,1,1,0,0,0,0,0
1,1,0,0,0,61,0,2,0,2,0,0,0
3,1,0,0,1,190,3,4,3,0,0,0,0
0,5,0,0,0,50,0,1,0,1,0,1,0
1,0,0,0,0,46,0,0,0,0,0,0,0
19,4,0,0,0,28,0,0,0,0,1,1,0
7,0,0,0,0,50,0,1,0,2,0,0,0
1,0,0,0,0,7,1,0,0,0,0,0,0
1,3,0,0,0,36,0,1,0,0,0,0,0
0,1,0,0,0,17,0,0,0,0,0,0,0
1,5,0,0,0,37,0,1,0,0,0,0,0
2,3,0,0,0,63,5,0,0,0,2,0,0
5,2,1,1,0,74,2,1,0,0,0,0,0
22,0,0,0,0,50,0,0,0,0,0,0,0
1,0,0,0,0,55,1,1,2,2,0,0,0
1,1,0,0,1,77,0,3,0,0,1,0,0
7,3,0,0,0,90,5,2,4,0,0,0,0
2,2,1,0,0,62,0,0,0,0,0,0,0
1,0,0,0,0,24,0,1,0,0,1,0,0
0,0,0,0,0,56,2,1,0,7,0,1,0
1,1,0,0,1,36,0,0,0,0,0,0,0
1,0,0,0,0,30,3,1,0,0,0,0,0
12,15,0,0,0,56,1,0,0,0,0,2,0
5,1,0,0,0,113,3,3,0,0,0,0,0
1,1,0,0,0,40,0,1,0,0,0,0,0
4,12,0,0,0,198,8,9,5,1,0,0,0
0,0,0,0,0,40,1,1,0,1,0,1,0
3,0,0,0,0,43,0,0,1,0,0,0,0
1,0,1,0,0,222,1,2,1,1,0,0,0
6,0,0,1,0,87,3,6,0,0,0,0,0
0,5,0,0,0,64,1,0,0,0,0,0,0
0,0,0,0,0,194,1,7,0,0,2,0,0
3,2,0,0,0,31,2,1,0,0,0,0,0
4,0,0,0,0,21,0,1,0,1,0,1,0
1,0,0,0,0,19,1,1,0,0,0,0,0
6,0,0,0,0,242,0,7,0,0,0,0,0
0,0,1,1,0,88,2,1,1,0,2,0,0
1,4,0,0,0,21,1,1,0,0,0,0,0
9,3,0,1,0,111,1,4,3,0,1,0,0
1,0,0,0,0,123,5,3,0,3,0,1,0
11,7,0,0,0,135,0,4,0,0,0,0,0
0,4,0,0,0,77,2,2,2,0,0,2,0
2,0,0,0,0,127,3,3,1,0,1,2,0
0,1,0,0,0,9,0,0,0,0,0,0,0
3,0,0,0,0,30,0,3,0,0,0,0,0
10,2,0,0,0,89,0,0,0,2,2,0,0
2,0,0,0,0,60,0,1,0,0,1,0,0
1,4,0,0,0,55,1,2,0,0,0,0,0
2,1,0,1,0,69,2,1,3,5,0,0,0
1,1,0,0,0,138,2,3,0,0,1,0,0
0,1,0,0,0,71,5,2,1,0,0,0,0
3,2,0,0,0,41,2,1,0,1,0,0,0
3,3,0,1,0,41,0,0,1,0,0,0,0
2,0,0,1,0,85,4,1,4,1,0,0,0
0,0,0,0,0,51,1,0,0,0,0,0,0
2,0,0,0,0,69,1,2,0,2,0,0,0
0,1,0,0,0,85,0,1,1,0,0,0,0
2,2,1,0,0,194,2,10,0,0,4,3,0
1,0,0,0,0,234,0,0,1,0,8,1,0
2,0,0,0,0,140,3,3,2,3,0,0,0
26,13,0,0,0,80,0,1,0,0,0,0,0
2,0,0,0,0,70,2,2,0,0,0,1,0
1,0,1,0,0,82,1,2,0,0,0,0,0
2,0,0,0,0,24,0,0,0,0,0,1,0
1,1,0,0,0,113,1,1,0,0,0,0,0
12,0,0,1,0,61,3,0,0,0,0,1,0
0,0,0,0,0,38,0,0,0,0,0,1,0
0,0,0,0,0,218,1,3,0,7,0,2,0
1,0,0,0,0,17,0,0,0,0,0,0,0
3,0,0,0,0,152,1,1,0,0,0,0,0
2,3,0,0,0,57,1,3,0,0,0,2,0
8,6,0,0,0,129,3,4,0,0,2,0,0
16,13,1,0,0,77,0,1,0,0,0,0,0
8,0,0,0,0,99,1,4,1,0,1,2,0
0,2,0,0,0,78,0,1,0,1,0,0,0
5,4,1,0,0,66,0,2,0,0,1,2,0
3,0,0,0,0,47,2,1,0,0,0,0,0
1,4,0,0,0,37,0,3,0,1,0,1,0
1,2,0,0,1,50,0,0,0,0,0,1,0
1,9,0,0,0,135,1,4,0,0,1,1,0
0,0,0,0,0,92,1,1,0,2,0,1,0
2,1,0,0,0,76,1,2,2,2,0,0,0
39,15,0,0,0,280,0,2,0,0,0,2,0
1,2,0,0,0,43,0,1,2,0,1,0,0
28,4,0,0,0,88,1,3,1,0,0,1,0
3,0,0,0,0,110,4,2,0,0,1,1,0
5,0,0,0,0,57,3,1,0,0,1,0,0
1,0,1,0,0,142,0,2,1,0,0,0,0
1,5,0,0,0,127,0,4,0,0,0,0,0
2,0,0,0,1,43,1,1,1,0,0,0,0
1,2,0,0,0,90,3,3,0,0,0,0,0
1,5,0,1,0,64,1,1,1,2,0,0,0
1,0,0,0,0,60,0,0,0,0,2,0,0
0,0,0,1,0,18,2,1,0,0,0,0,0
9,0,0,0,0,120,0,2,0,2,0,0,0
9,12,0,1,0,54,3,1,0,0,0,0,0
0,0,0,1,0,50,1,0,0,0,0,0,0
7,2,0,0,0,90,0,3,3,0,2,2,0
3,0,0,0,0,60,3,4,3,2,0,0,0
15,9,0,0,0,33,2,1,0,1,0,0,0
1,9,0,1,0,187,4,1,1,0,3,0,0
2,0,0,1,0,102,4,3,0,0,1,0,0
5,0,0,0,0,37,0,1,0,0,0,0,0
6,0,0,0,0,126,5,1,0,0,0,0,0
3,0,0,1,0,55,3,3,1,0,0,0,0
1,0,0,0,0,85,0,2,0,0,2,0,0
2,0,0,0,0,49,0,1,0,3,0,0,0
2,6,0,0,0,52,0,0,0,0,1,1,0
2,0,0,0,0,55,0,2,0,0,1,0,0
1,0,0,0,0,47,0,2,0,0,0,0,0
1,1,0,0,0,27,0,0,0,0,0,2,0
2,4,0,0,0,94,3,3,0,0,2,0,0
4,1,1,0,0,47,0,0,0,0,0,0,0
3,1,0,0,0,43,0,0,0,3,0,1,0
0,0,0,1,0,26,2,3,1,0,0,0,0
2,0,0,0,0,45,0,3,0,0,0,0,0
0,0,0,0,0,26,0,3,0,0,0,0,0
0,4,0,0,0,75,0,0,0,0,0,1,0
8,1,0,0,1,13,0,0,0,0,0,0,0
1,3,0,0,0,40,0,0,0,0,0,2,0
1,0,0,0,0,154,2,6,6,0,0,0,0
3,0,0,0,0,122,3,4,3,0,0,0,0
2,5,0,1,0,42,1,0,0,0,0,0,0
6,1,0,0,1,167,2,3,1,2,0,2,0
3,16,0,0,0,80,0,1,0,0,4,0,0
1,2,0,0,0,34,0,1,0,0,0,0,0
2,0,0,0,0,245,4,7,0,0,7,0,0
2,0,0,0,0,18,0,1,0,0,0,0,0
0,0,0,0,0,163,10,2,3,2,0,0,0
19,4,0,0,0,65,1,0,1,0,0,0,0
0,0,0,0,0,53,3,1,0,0,0,1,0
0,0,0,0,0,32,1,0,0,1,1,0,0
1,7,1,1,0,78,3,1,0,0,0,0,0
0,0,0,0,1,123,0,0,0,0,0,0,0
0,0,1,0,1,158,0,6,3,0,0,1,0
0,0,0,0,0,28,1,0,0,0,0,0,0
12,0,0,0,0,49,1,2,0,0,0,0,0
0,0,0,0,0,27,0,0,0,0,1,0,0
1,0,0,0,0,111,0,3,0,4,0,0,0
4,0,0,0,0,26,0,1,2,0,0,0,0
2,1,0,0,0,49,0,0,0,0,1,0,0
3,0,0,1,0,55,4,1,1,0,0,2,0
4,0,0,0,0,31,0,1,0,1,0,2,0
6,0,0,1,0,82,2,2,0,2,1,0,0
7,0,0,0,0,57,0,0,0,0,0,0,0
0,0,0,0,0,64,0,3,0,1,0,1,0
3,0,0,0,1,187,2,5,2,0,0,2,0
4,4,0,1,0,91,2,1,1,0,1,2,0
1,4,0,0,0,119,1,3,3,0,7,1,0
5,0,0,0,0,110,4,0,0,3,0,1,0
3,0,0,0,0,27,0,0,0,0,0,0,0
0,0,0,0,0,39,1,2,0,0,0,1,0
3,0,0,0,0,23,3,0,0,0,0,0,0
18,1,0,0,0,44,0,2,0,0,0,0,0
10,1,0,0,0,37,1,1,0,0,0,0,0
3,0,0,0,0,61,2,0,0,0,0,0,0
5,3,0,0,0,62,0,3,1,1,0,0,0
6,1,1,0,0,97,0,3,0,3,0,0,0
8,2,0,0,0,49,5,1,1,5,0,0,0
1,7,0,0,0,50,0,0,0,0,0,0,0
6,1,0,0,0,63,1,1,0,0,1,0,0
1,3,0,0,0,123,5,4,1,1,1,0,0
4,6,0,0,0,53,2,2,0,2,0,0,0
1,3,1,0,1,96,0,2,0,0,0,1,0
0,0,0,0,0,108,3,5,1,1,0,0,0
0,1,0,0,0,76,1,1,0,0,0,0,0
0,0,0,0,0,73,0,3,0,0,0,0,0
4,6,0,0,1,140,1,3,3,0,0,2,0
3,0,0,0,0,15,0,2,0,0,0,0,0
2,0,0,0,0,11,0,0,0,0,0,0,0
1,1,0,0,0,10,0,0,0,0,0,0,0
3,2,0,0,0,26,1,1,1,0,0,0,0
2,0,1,1,0,97,2,2,1,1,0,0,0
0,0,0,0,0,61,0,0,0,0,0,0,0
2,0,0,0,0,35,1,0,1,2,0,0,0
5,0,0,0,0,40,1,2,0,0,0,1,0
0,0,0,0,0,40,0,0,1,0,0,1,0
5,2,0,0,0,89,2,0,0,0,3,0,0
2,8,0,0,0,62,0,4,0,0,0,1,0
20,8,0,0,0,38,1,2,0,0,0,0,0
0,0,0,0,0,118,1,4,3,0,0,0,0
7,43,0,0,0,84,2,0,0,6,0,1,0
3,0,0,0,0,23,3,0,0,0,0,0,0
48,24,0,0,0,162,0,1,1,0,0,0,0
2,1,0,0,0,47,0,2,0,4,0,0,0
3,0,0,0,0,37,0,3,0,0,0,0,0
2,1,0,0,0,17,0,1,0,0,0,1,0
1,2,0,0,0,42,0,1,0,0,3,0,0
9,6,0,0,0,73,1,3,2,0,0,0,0
1,4,0,0,0,121,0,1,0,3,0,0,0
3,3,0,1,0,121,2,4,0,0,0,0,0
0,1,0,0,0,42,0,3,1,2,0,0,0
0,5,0,0,0,30,1,1,1,0,0,0,0
2,4,0,0,0,23,0,1,0,0,2,0,0
1,1,0,0,0,399,5,7,3,0,0,1,0
0,0,0,0,0,68,3,0,0,0,0,1,0
1,0,0,1,1,141,3,1,2,1,0,2,0
1,1,0,1,0,43,2,2,0,0,0,2,0
9,1,0,1,0,66,6,3,1,0,0,0,0
6,0,0,0,0,61,3,2,0,0,0,0,0
1,0,0,0,0,55,0,3,0,0,3,0,0
0,0,0,0,0,71,3,3,0,0,0,0,0
1,0,0,0,0,59,1,2,1,0,0,0,0
6,3,0,0,0,104,4,3,2,0,0,0,0
1,0,0,1,0,99,2,2,0,0,0,0,0
2,1,0,0,0,122,0,2,2,0,0,1,0
6,2,0,0,0,53,0,3,0,0,0,0,0
1,0,1,0,0,82,1,2,0,0,0,0,0
3,20,0,0,0,344,3,10,2,1,3,0,0
3,1,0,0,0,158,1,4,2,0,0,0,0
0,0,0,0,0,51,0,4,0,0,0,0,0
2,3,0,1,0,172,6,6,0,0,3,1,0
1,1,0,0,0,124,3,1,1,0,0,0,0
2,1,0,0,0,104,2,4,1,0,0,0,0
1,0,0,0,0,38,0,1,0,2,0,0,0
0,0,0,0,0,38,0,0,1,0,2,1,0
3,0,0,1,0,43,3,2,0,0,0,1,0
3,0,1,0,0,61,0,2,0,0,0,2,0
1,0,0,0,0,14,1,0,0,0,0,0,0
0,0,0,0,0,35,0,1,0,0,0,2,0
8,0,0,0,0,43,0,0,0,0,0,0,0
0,0,0,1,0,81,1,3,0,8,0,0,0
2,1,0,0,0,39,2,3,0,0,0,0,0
2,0,0,0,0,52,1,4,2,0,0,1,0
4,3,0,0,0,123,1,0,0,0,4,0,0
5,6,0,1,0,103,1,2,2,5,0,0,0
1,0,0,0,1,83,0,3,1,0,0,0,0
0,0,0,0,0,147,2,0,0,0,1,1,0
3,0,0,0,0,42,1,0,0,0,1,0,0
1,1,0,1,0,42,2,2,0,0,0,1,0
2,1,0,0,1,100,0,1,1,0,0,1,0
2,0,0,0,0,69,0,1,0,1,0,1,0
9,0,0,0,0,62,0,0,0,0,0,0,0
1,0,0,0,0,38,1,0,1,0,0,0,0
0,8,0,0,0,52,1,0,0,0,0,0,0
1,0,0,0,0,45,0,1,1,0,0,1,0
4,0,0,1,0,217,2,7,3,1,2,2,0
7,2,0,0,0,85,0,5,2,1,0,0,0
1,0,0,0,0,37,1,4,0,0,0,1,0
3,1,0,0,0,165,4,2,0,3,0,0,0
1,0,0,0,0,36,1,2,1,0,1,0,0
2,3,0,0,0,210,4,7,1,1,1,0,0
1,1,0,0,0,21,2,3,0,2,0,0,0
2,0,0,1,0,72,4,4,0,0,0,0,0
20,3,0,0,0,51,1,1,0,0,1,2,0
0,1,0,0,0,75,4,0,1,2,0,0,0
5,4,0,1,0,54,1,3,0,0,0,1,0
1,0,0,1,0,96,6,3,1,0,0,0,0
1,8,0,0,0,39,0,1,1,0,0,0,0
6,2,0,0,0,31,2,1,0,0,1,1,0
0,1,0,0,0,17,0,1,0,0,0,0,0
2,1,0,0,0,31,1,2,0,0,0,0,0
3,0,0,0,0,18,0,1,0,0,0,0,0
2,2,0,0,0,109,2,5,0,0,0,0,0
0,0,0,0,0,46,0,1,0,0,0,0,0
2,0,0,1,0,47,4,4,0,0,0,0,0
1,0,0,0,0,92,0,1,3,0,0,0,0
3,0,0,1,0,33,1,1,0,0,0,2,0
1,0,0,0,0,62,3,1,0,0,0,0,0
2,0,0,0,0,115,3,3,4,0,0,0,0
4,2,0,0,0,46,0,2,4,0,0,0,0
4,0,0,0,0,53,1,0,1,0,0,0,0
1,0,0,0,0,172,2,0,0,2,0,4,0
2,1,0,0,0,35,2,0,0,0,0,0,0
1,1,0,0,0,164,0,3,4,1,0,0,0
15,13,0,0,0,97,1,1,0,0,0,0,0
0,0,0,0,0,106,0,3,0,0,1,0,0
2,5,0,0,0,130,3,2,7,0,0,0,0
0,2,0,0,0,62,1,3,0,0,0,0,0
2,0,0,0,0,216,2,0,2,1,8,3,0
3,3,0,0,0,113,1,1,2,0,0,0,0
1,0,0,0,0,27,1,2,0,3,0,0,0
6,1,0,0,0,224,8,7,1,2,1,2,0
5,2,0,0,0,73,0,2,0,1,0,1,0
0,0,0,0,0,61,1,3,0,0,1,0,0
0,0,0,0,0,104,1,4,2,0,1,0,0
0,1,0,0,0,61,0,0,0,0,0,0,0
1,0,0,0,0,100,2,6,2,0,0,0,0
1,4,0,0,0,254,11,2,4,5,1,0,0
3,4,0,1,0,180,6,4,1,1,0,0,0
2,0,0,0,0,91,1,3,0,0,1,2,0
5,9,0,0,0,22,1,0,0,2,0,0,0
1,2,0,0,0,62,1,2,0,0,0,0,0
3,2,0,0,0,43,0,2,0,0,0,0,0
2,0,0,0,0,51,1,0,0,0,0,0,0
1,0,0,0,0,60,0,3,0,0,1,0,0
2,1,0,1,0,64,2,3,1,0,0,0,0
0,0,0,1,0,27,3,1,0,0,0,0,0
